Date,Metric,App,Category,Platform,Value
1/19/14,Downloads,Words With Enemies,Games,iOS,23243903
1/5/14,Downloads,Words With Enemies,Games,iOS,23248078
4/6/14,Downloads,Words With Enemies,Games,iOS,23265358
1/20/14,Downloads,Words With Enemies,Games,iOS,23270239
2/14/14,Downloads,Words With Enemies,Games,iOS,23270871
1/26/14,Downloads,Words With Enemies,Games,iOS,23273161
9/2/13,Downloads,CandyBash,Games,Android,23273411
8/21/14,Downloads,Words With Enemies,Games,iOS,23282570
4/5/14,Downloads,Words With Enemies,Games,iOS,23289134
2/18/14,Downloads,Words With Enemies,Games,iOS,23290898
8/22/14,Downloads,Words With Enemies,Games,iOS,23300116
8/23/14,Downloads,Words With Enemies,Games,iOS,23304838
8/30/13,Downloads,CandyBash,Games,Android,23314912
8/17/14,Downloads,Words With Enemies,Games,iOS,23317845
11/7/13,Downloads,CandyBash,Games,Android,23321763
8/27/13,Downloads,CandyBash,Games,Android,23331225
12/26/13,Downloads,Words With Enemies,Games,iOS,23336210
11/6/13,Downloads,CandyBash,Games,Android,23344922
6/10/14,Downloads,Words With Enemies,Games,iOS,23346317
8/5/14,Downloads,Words With Enemies,Games,iOS,23350020
3/28/14,Downloads,Words With Enemies,Games,iOS,23353546
12/23/13,Downloads,Words With Enemies,Games,iOS,23354755
12/25/13,Downloads,Words With Enemies,Games,iOS,23364585
8/26/13,Downloads,CandyBash,Games,Android,23367740
8/19/13,Downloads,CandyBash,Games,Android,23390210
12/4/13,Downloads,Words With Enemies,Games,iOS,23406908
11/3/13,Downloads,CandyBash,Games,Android,23413717
7/21/14,Downloads,Words With Enemies,Games,iOS,23431934
7/27/14,Downloads,Words With Enemies,Games,iOS,23439776
3/13/14,Downloads,Words With Enemies,Games,iOS,23444027
11/21/13,Downloads,Words With Enemies,Games,iOS,23462431
3/14/14,Downloads,Words With Enemies,Games,iOS,23462768
10/26/13,Downloads,CandyBash,Games,Android,23464032
8/16/13,Downloads,CandyBash,Games,Android,23465043
11/26/13,Downloads,Words With Enemies,Games,iOS,23495357
11/20/13,Downloads,Words With Enemies,Games,iOS,23495692
11/24/13,Downloads,Words With Enemies,Games,iOS,23500367
8/14/13,Downloads,CandyBash,Games,Android,23505514
7/15/14,Downloads,Words With Enemies,Games,iOS,23511885
7/10/14,Downloads,Words With Enemies,Games,iOS,23514704
5/29/14,Downloads,Words With Enemies,Games,iOS,23518488
6/25/14,Downloads,Words With Enemies,Games,iOS,23519184
5/31/14,Downloads,Words With Enemies,Games,iOS,23523118
2/1/14,Downloads,Words With Enemies,Games,iOS,23545316
5/26/14,Downloads,Words With Enemies,Games,iOS,23546990
6/27/14,Downloads,Words With Enemies,Games,iOS,23554616
10/17/13,Downloads,CandyBash,Games,Android,23561701
2/6/14,Downloads,Words With Enemies,Games,iOS,23563460
10/18/13,Downloads,CandyBash,Games,Android,23566758
8/11/13,Downloads,CandyBash,Games,Android,23568297
10/19/13,Downloads,CandyBash,Games,Android,23569808
6/30/14,Downloads,Words With Enemies,Games,iOS,23572057
5/19/14,Downloads,Words With Enemies,Games,iOS,23572778
3/8/14,Downloads,Words With Enemies,Games,iOS,23575620
5/22/14,Downloads,Words With Enemies,Games,iOS,23576012
10/21/13,Downloads,CandyBash,Games,Android,23578611
10/14/13,Downloads,CandyBash,Games,Android,23578742
4/21/14,Downloads,Words With Enemies,Games,iOS,23579848
7/5/14,Downloads,Words With Enemies,Games,iOS,23580136
7/3/14,Downloads,Words With Enemies,Games,iOS,23580502
4/14/14,Downloads,Words With Enemies,Games,iOS,23590307
1/13/14,Downloads,Words With Enemies,Games,iOS,23597408
3/6/14,Downloads,Words With Enemies,Games,iOS,23599013
11/9/13,Downloads,Words With Enemies,Games,iOS,23601068
9/3/14,Downloads,Words With Enemies,Games,iOS,23603001
9/8/14,Downloads,Words With Enemies,Games,iOS,23605741
8/8/13,Downloads,CandyBash,Games,Android,23608630
4/24/14,Downloads,Words With Enemies,Games,iOS,23610799
7/2/14,Downloads,Words With Enemies,Games,iOS,23615860
2/24/14,Downloads,Words With Enemies,Games,iOS,23616012
5/13/14,Downloads,Words With Enemies,Games,iOS,23623466
11/7/13,Downloads,Words With Enemies,Games,iOS,23625591
6/18/14,Downloads,Words With Enemies,Games,iOS,23627939
5/9/14,Downloads,Words With Enemies,Games,iOS,23631508
5/11/14,Downloads,Words With Enemies,Games,iOS,23631860
2/28/14,Downloads,Words With Enemies,Games,iOS,23637972
1/15/14,Downloads,Words With Enemies,Games,iOS,23643452
1/2/14,Downloads,Words With Enemies,Games,iOS,23655386
10/11/13,Downloads,CandyBash,Games,Android,23660293
5/7/14,Downloads,Words With Enemies,Games,iOS,23660699
1/16/14,Downloads,Words With Enemies,Games,iOS,23663807
4/7/14,Downloads,Words With Enemies,Games,iOS,23664491
8/24/14,Downloads,Words With Enemies,Games,iOS,23666044
11/4/13,Downloads,Words With Enemies,Games,iOS,23666944
1/8/14,Downloads,Words With Enemies,Games,iOS,23668646
2/17/14,Downloads,Words With Enemies,Games,iOS,23674388
1/25/14,Downloads,Words With Enemies,Games,iOS,23674662
12/31/13,Downloads,Words With Enemies,Games,iOS,23675106
2/19/14,Downloads,Words With Enemies,Games,iOS,23676151
4/30/14,Downloads,Words With Enemies,Games,iOS,23676766
8/20/14,Downloads,Words With Enemies,Games,iOS,23682148
8/9/14,Downloads,Words With Enemies,Games,iOS,23687737
6/15/14,Downloads,Words With Enemies,Games,iOS,23697498
8/6/14,Downloads,Words With Enemies,Games,iOS,23702133
9/19/13,Downloads,CandyBash,Games,Android,23703749
10/7/13,Downloads,CandyBash,Games,Android,23704632
8/10/14,Downloads,Words With Enemies,Games,iOS,23712633
6/9/14,Downloads,Words With Enemies,Games,iOS,23719311
6/11/14,Downloads,Words With Enemies,Games,iOS,23719512
10/6/13,Downloads,CandyBash,Games,Android,23720836
9/14/13,Downloads,CandyBash,Games,Android,23721915
4/3/14,Downloads,Words With Enemies,Games,iOS,23723123
9/16/13,Downloads,CandyBash,Games,Android,23732461
10/20/13,Downloads,Words With Enemies,Games,iOS,23734454
3/29/14,Downloads,Words With Enemies,Games,iOS,23734745
10/30/13,Downloads,Words With Enemies,Games,iOS,23735481
12/22/13,Downloads,Words With Enemies,Games,iOS,23736131
10/27/13,Downloads,Words With Enemies,Games,iOS,23736791
3/30/14,Downloads,Words With Enemies,Games,iOS,23737208
8/16/14,Downloads,Words With Enemies,Games,iOS,23740760
9/27/13,Downloads,CandyBash,Games,Android,23742916
3/31/14,Downloads,Words With Enemies,Games,iOS,23755152
3/24/14,Downloads,Words With Enemies,Games,iOS,23756260
9/28/13,Downloads,CandyBash,Games,Android,23761034
9/8/13,Downloads,CandyBash,Games,Android,23763236
8/5/13,Downloads,Words With Enemies,Games,iOS,23764649
3/18/14,Downloads,Words With Enemies,Games,iOS,23768857
8/10/13,Downloads,Words With Enemies,Games,iOS,23779064
12/7/13,Downloads,Words With Enemies,Games,iOS,23809008
8/13/13,Downloads,Words With Enemies,Games,iOS,23811704
6/4/14,Downloads,Words With Enemies,Games,iOS,23813658
10/12/13,Downloads,Words With Enemies,Games,iOS,23818011
3/15/14,Downloads,Words With Enemies,Games,iOS,23828088
7/30/14,Downloads,Words With Enemies,Games,iOS,23837114
9/1/13,Downloads,CandyBash,Games,Android,23842511
7/23/14,Downloads,Words With Enemies,Games,iOS,23851520
7/28/14,Downloads,Words With Enemies,Games,iOS,23854458
10/9/13,Downloads,Words With Enemies,Games,iOS,23857836
8/16/13,Downloads,Words With Enemies,Games,iOS,23859793
12/12/13,Downloads,Words With Enemies,Games,iOS,23883356
3/10/14,Downloads,Words With Enemies,Games,iOS,23894136
8/28/13,Downloads,CandyBash,Games,Android,23911717
6/24/14,Downloads,Words With Enemies,Games,iOS,23914448
11/18/13,Downloads,Words With Enemies,Games,iOS,23916672
8/27/13,Downloads,Words With Enemies,Games,iOS,23920455
7/9/14,Downloads,Words With Enemies,Games,iOS,23923471
11/16/13,Downloads,Words With Enemies,Games,iOS,23925555
8/22/13,Downloads,CandyBash,Games,Android,23926419
7/6/14,Downloads,Words With Enemies,Games,iOS,23931346
10/7/13,Downloads,Words With Enemies,Games,iOS,23931373
8/24/13,Downloads,CandyBash,Games,Android,23931538
6/29/14,Downloads,Words With Enemies,Games,iOS,23934891
8/29/13,Downloads,Words With Enemies,Games,iOS,23946104
10/3/13,Downloads,Words With Enemies,Games,iOS,23946785
4/17/14,Downloads,Words With Enemies,Games,iOS,23952484
9/4/13,Downloads,Words With Enemies,Games,iOS,23961842
11/13/13,Downloads,Words With Enemies,Games,iOS,23963117
4/22/14,Downloads,Words With Enemies,Games,iOS,23963880
3/7/14,Downloads,Words With Enemies,Games,iOS,23963980
9/27/13,Downloads,Words With Enemies,Games,iOS,23979261
6/20/14,Downloads,Words With Enemies,Games,iOS,23980273
2/5/14,Downloads,Words With Enemies,Games,iOS,23980965
9/20/13,Downloads,Words With Enemies,Games,iOS,23986986
2/4/14,Downloads,Words With Enemies,Games,iOS,23995424
1/28/14,Downloads,Words With Enemies,Games,iOS,23996601
4/25/14,Downloads,Words With Enemies,Games,iOS,23996648
4/10/14,Downloads,Words With Enemies,Games,iOS,24002453
2/22/14,Downloads,Words With Enemies,Games,iOS,24003778
1/10/14,Downloads,Words With Enemies,Games,iOS,24008018
5/21/14,Downloads,Words With Enemies,Games,iOS,24010171
5/10/14,Downloads,Words With Enemies,Games,iOS,24010915
4/26/14,Downloads,Words With Enemies,Games,iOS,24014843
11/8/13,Downloads,Words With Enemies,Games,iOS,24019317
2/10/14,Downloads,Words With Enemies,Games,iOS,24022753
4/11/14,Downloads,Words With Enemies,Games,iOS,24026233
1/23/14,Downloads,Words With Enemies,Games,iOS,24027115
4/28/14,Downloads,Words With Enemies,Games,iOS,24028137
1/17/14,Downloads,Words With Enemies,Games,iOS,24030431
1/27/14,Downloads,Words With Enemies,Games,iOS,24035763
4/29/14,Downloads,Words With Enemies,Games,iOS,24042017
2/11/14,Downloads,Words With Enemies,Games,iOS,24049585
1/24/14,Downloads,Words With Enemies,Games,iOS,24050005
3/3/14,Downloads,Words With Enemies,Games,iOS,24054355
4/8/14,Downloads,Words With Enemies,Games,iOS,24056225
12/29/13,Downloads,Words With Enemies,Games,iOS,24057168
1/22/14,Downloads,Words With Enemies,Games,iOS,24059050
2/13/14,Downloads,Words With Enemies,Games,iOS,24069191
6/14/14,Downloads,Words With Enemies,Games,iOS,24075975
5/1/14,Downloads,Words With Enemies,Games,iOS,24079684
6/13/14,Downloads,Words With Enemies,Games,iOS,24105123
12/27/13,Downloads,Words With Enemies,Games,iOS,24113627
11/3/13,Downloads,Words With Enemies,Games,iOS,24115051
6/7/14,Downloads,Words With Enemies,Games,iOS,24123716
10/31/13,Downloads,Words With Enemies,Games,iOS,24137800
12/19/13,Downloads,Words With Enemies,Games,iOS,24145797
3/26/14,Downloads,Words With Enemies,Games,iOS,24147781
3/21/14,Downloads,Words With Enemies,Games,iOS,24157275
6/6/14,Downloads,Words With Enemies,Games,iOS,24164863
10/28/13,Downloads,Words With Enemies,Games,iOS,24171760
12/17/13,Downloads,Words With Enemies,Games,iOS,24181664
8/7/13,Downloads,Words With Enemies,Games,iOS,24183183
3/16/14,Downloads,Words With Enemies,Games,iOS,24185317
12/1/13,Downloads,Words With Enemies,Games,iOS,24190722
6/5/14,Downloads,Words With Enemies,Games,iOS,24199854
8/1/13,Downloads,Words With Enemies,Games,iOS,24199990
8/7/13,Downloads,CandyBash,Games,Android,24202366
12/2/13,Downloads,Words With Enemies,Games,iOS,24203567
12/8/13,Downloads,Words With Enemies,Games,iOS,24210976
8/4/13,Downloads,Words With Enemies,Games,iOS,24211436
10/16/13,Downloads,Words With Enemies,Games,iOS,24217672
11/30/13,Downloads,Words With Enemies,Games,iOS,24227300
8/14/13,Downloads,Words With Enemies,Games,iOS,24238650
12/10/13,Downloads,Words With Enemies,Games,iOS,24254164
8/15/13,Downloads,Words With Enemies,Games,iOS,24255510
8/19/13,Downloads,Words With Enemies,Games,iOS,24259543
8/23/13,Downloads,Words With Enemies,Games,iOS,24269022
11/27/13,Downloads,Words With Enemies,Games,iOS,24272239
9/11/13,Downloads,Words With Enemies,Games,iOS,24278928
8/20/13,Downloads,Words With Enemies,Games,iOS,24284696
8/22/13,Downloads,Words With Enemies,Games,iOS,24297758
6/1/14,Downloads,Words With Enemies,Games,iOS,24304342
5/27/14,Downloads,Words With Enemies,Games,iOS,24315992
10/6/13,Downloads,Words With Enemies,Games,iOS,24318780
5/16/14,Downloads,Words With Enemies,Games,iOS,24323055
9/15/13,Downloads,Words With Enemies,Games,iOS,24327823
9/14/13,Downloads,Words With Enemies,Games,iOS,24330249
11/25/13,Downloads,Words With Enemies,Games,iOS,24331911
11/19/13,Downloads,Words With Enemies,Games,iOS,24342239
9/8/13,Downloads,Words With Enemies,Games,iOS,24342764
4/19/14,Downloads,Words With Enemies,Games,iOS,24345839
9/17/13,Downloads,Words With Enemies,Games,iOS,24357371
9/6/13,Downloads,Words With Enemies,Games,iOS,24362988
9/18/13,Downloads,Words With Enemies,Games,iOS,24374144
5/14/14,Downloads,Words With Enemies,Games,iOS,24377207
10/1/13,Downloads,Words With Enemies,Games,iOS,24378127
4/23/14,Downloads,Words With Enemies,Games,iOS,24378832
4/16/14,Downloads,Words With Enemies,Games,iOS,24384034
1/29/14,Downloads,Words With Enemies,Games,iOS,24387688
4/12/14,Downloads,Words With Enemies,Games,iOS,24391202
5/24/14,Downloads,Words With Enemies,Games,iOS,24394785
2/9/14,Downloads,Words With Enemies,Games,iOS,24396417
9/21/13,Downloads,Words With Enemies,Games,iOS,24399165
5/12/14,Downloads,Words With Enemies,Games,iOS,24406981
9/26/13,Downloads,Words With Enemies,Games,iOS,24408991
11/10/13,Downloads,Words With Enemies,Games,iOS,24409714
2/25/14,Downloads,Words With Enemies,Games,iOS,24413183
5/5/14,Downloads,Words With Enemies,Games,iOS,24418750
5/8/14,Downloads,Words With Enemies,Games,iOS,24420063
1/3/14,Downloads,Words With Enemies,Games,iOS,24433132
9/23/13,Downloads,Words With Enemies,Games,iOS,24435527
2/21/14,Downloads,Words With Enemies,Games,iOS,24436155
5/6/14,Downloads,Words With Enemies,Games,iOS,24436255
1/4/14,Downloads,Words With Enemies,Games,iOS,24450897
5/2/14,Downloads,Words With Enemies,Games,iOS,24454372
2/20/14,Downloads,Words With Enemies,Games,iOS,24459196
11/6/13,Downloads,Words With Enemies,Games,iOS,24463993
2/12/14,Downloads,Words With Enemies,Games,iOS,24466425
1/6/14,Downloads,Words With Enemies,Games,iOS,24474022
1/1/14,Downloads,Words With Enemies,Games,iOS,24477066
2/15/14,Downloads,Words With Enemies,Games,iOS,24489490
1/21/14,Downloads,Words With Enemies,Games,iOS,24492886
12/21/13,Downloads,Words With Enemies,Games,iOS,24510676
4/2/14,Downloads,Words With Enemies,Games,iOS,24520768
3/23/14,Downloads,Words With Enemies,Games,iOS,24530301
3/22/14,Downloads,Words With Enemies,Games,iOS,24533889
10/21/13,Downloads,Words With Enemies,Games,iOS,24548178
4/1/14,Downloads,Words With Enemies,Games,iOS,24552996
3/19/14,Downloads,Words With Enemies,Games,iOS,24553869
3/27/14,Downloads,Words With Enemies,Games,iOS,24553924
10/25/13,Downloads,Words With Enemies,Games,iOS,24563080
8/6/13,Downloads,Words With Enemies,Games,iOS,24566440
12/18/13,Downloads,Words With Enemies,Games,iOS,24568927
3/20/14,Downloads,Words With Enemies,Games,iOS,24580935
8/8/13,Downloads,Words With Enemies,Games,iOS,24589667
12/16/13,Downloads,Words With Enemies,Games,iOS,24596161
12/6/13,Downloads,Words With Enemies,Games,iOS,24605183
12/15/13,Downloads,Words With Enemies,Games,iOS,24620928
8/12/13,Downloads,Words With Enemies,Games,iOS,24641137
10/13/13,Downloads,Words With Enemies,Games,iOS,24643957
12/13/13,Downloads,Words With Enemies,Games,iOS,24666414
3/12/14,Downloads,Words With Enemies,Games,iOS,24670451
10/11/13,Downloads,Words With Enemies,Games,iOS,24675658
11/22/13,Downloads,Words With Enemies,Games,iOS,24680488
12/11/13,Downloads,Words With Enemies,Games,iOS,24681556
9/12/13,Downloads,Words With Enemies,Games,iOS,24713291
10/8/13,Downloads,Words With Enemies,Games,iOS,24716420
8/25/13,Downloads,Words With Enemies,Games,iOS,24718886
3/9/14,Downloads,Words With Enemies,Games,iOS,24731028
2/7/14,Downloads,Words With Enemies,Games,iOS,24737296
9/9/13,Downloads,Words With Enemies,Games,iOS,24741392
10/2/13,Downloads,Words With Enemies,Games,iOS,24750353
11/17/13,Downloads,Words With Enemies,Games,iOS,24752227
2/8/14,Downloads,Words With Enemies,Games,iOS,24765459
2/2/14,Downloads,Words With Enemies,Games,iOS,24767477
8/31/13,Downloads,Words With Enemies,Games,iOS,24768041
9/16/13,Downloads,Words With Enemies,Games,iOS,24770082
9/2/13,Downloads,Words With Enemies,Games,iOS,24776363
1/12/14,Downloads,Words With Enemies,Games,iOS,24792275
11/14/13,Downloads,Words With Enemies,Games,iOS,24792733
9/28/13,Downloads,Words With Enemies,Games,iOS,24799109
9/29/13,Downloads,Words With Enemies,Games,iOS,24800766
11/11/13,Downloads,Words With Enemies,Games,iOS,24808374
2/26/14,Downloads,Words With Enemies,Games,iOS,24811069
9/30/13,Downloads,Words With Enemies,Games,iOS,24813787
2/27/14,Downloads,Words With Enemies,Games,iOS,24814625
1/11/14,Downloads,Words With Enemies,Games,iOS,24821302
3/2/14,Downloads,Words With Enemies,Games,iOS,24828338
3/5/14,Downloads,Words With Enemies,Games,iOS,24833252
1/9/14,Downloads,Words With Enemies,Games,iOS,24844683
1/7/14,Downloads,Words With Enemies,Games,iOS,24847335
2/16/14,Downloads,Words With Enemies,Games,iOS,24852167
1/18/14,Downloads,Words With Enemies,Games,iOS,24861622
12/30/13,Downloads,Words With Enemies,Games,iOS,24870987
3/4/14,Downloads,Words With Enemies,Games,iOS,24873030
11/5/13,Downloads,Words With Enemies,Games,iOS,24890019
12/28/13,Downloads,Words With Enemies,Games,iOS,24894572
12/20/13,Downloads,Words With Enemies,Games,iOS,24915104
10/22/13,Downloads,Words With Enemies,Games,iOS,24922816
11/1/13,Downloads,Words With Enemies,Games,iOS,24930804
10/29/13,Downloads,Words With Enemies,Games,iOS,24978622
12/24/13,Downloads,Words With Enemies,Games,iOS,24986585
10/19/13,Downloads,Words With Enemies,Games,iOS,24989057
12/5/13,Downloads,Words With Enemies,Games,iOS,24998632
10/17/13,Downloads,Words With Enemies,Games,iOS,25013158
12/3/13,Downloads,Words With Enemies,Games,iOS,25032386
12/14/13,Downloads,Words With Enemies,Games,iOS,25033258
12/9/13,Downloads,Words With Enemies,Games,iOS,25033380
11/29/13,Downloads,Words With Enemies,Games,iOS,25036472
11/28/13,Downloads,Words With Enemies,Games,iOS,25045534
10/14/13,Downloads,Words With Enemies,Games,iOS,25047683
11/23/13,Downloads,Words With Enemies,Games,iOS,25112766
8/24/13,Downloads,Words With Enemies,Games,iOS,25119501
8/17/13,Downloads,Words With Enemies,Games,iOS,25120662
8/21/13,Downloads,Words With Enemies,Games,iOS,25121412
9/13/13,Downloads,Words With Enemies,Games,iOS,25132334
8/26/13,Downloads,Words With Enemies,Games,iOS,25146857
11/15/13,Downloads,Words With Enemies,Games,iOS,25156041
8/30/13,Downloads,Words With Enemies,Games,iOS,25165853
9/7/13,Downloads,Words With Enemies,Games,iOS,25175722
11/12/13,Downloads,Words With Enemies,Games,iOS,25175970
10/4/13,Downloads,Words With Enemies,Games,iOS,25176356
9/3/13,Downloads,Words With Enemies,Games,iOS,25181425
10/5/13,Downloads,Words With Enemies,Games,iOS,25182023
9/1/13,Downloads,Words With Enemies,Games,iOS,25201964
